"ShipmentID";"SPID";"PID";"GID";"Shipdate";"Amount";"Boxes";"Order_Status"
"S00079712";"SP14";"P04";"G5";"2023-12-12";8327;298;"Delivered"
"S00079715";"SP14";"P04";"G6";"2024-11-13";10816;451;"Delivered"
"S00079719";"SP14";"P04";"G1";"2024-01-04";10501;421;"Delivered"
"S00079730";"SP14";"P04";"G1";"2024-12-02";11493;411;"Delivered"
"S00079739";"SP14";"P04";"G4";"2024-12-25";1294;50;"Delivered"
"S00079746";"SP14";"P04";"G1";"2024-09-09";8762;325;"Delivered"
"S00079752";"SP14";"P04";"G4";"2023-04-24";3859;134;"Cancelled"
"S00079756";"SP14";"P04";"G5";"2024-08-26";6527;297;"Delivered"
"S00079761";"SP14";"P16";"G1";"2023-02-01";7628;347;"Delivered"
"S00079794";"SP14";"P16";"G4";"2024-12-30";15737;630;"Delivered"
"S00079801";"SP14";"P16";"G1";"2025-02-27";5672;219;"Shipped"
"S00079822";"SP14";"P16";"G4";"2024-10-08";8420;367;"Delivered"
"S00079824";"SP14";"P16";"G5";"2025-01-09";3422;132;"Shipped"
"S00079828";"SP14";"P16";"G1";"2024-08-02";3670;160;"Delivered"
"S00079830";"SP14";"P16";"G1";"2023-03-28";932;36;"Delivered"
"S00079849";"SP14";"P16";"G4";"2024-11-21";13061;568;"Delivered"
"S00079852";"SP14";"P16";"G5";"2023-05-09";9209;342;"Delivered"
"S00079861";"SP14";"P21";"G2";"2023-10-16";3035;169;"Delivered"
"S00079862";"SP14";"P21";"G3";"2024-02-01";8843;553;"Delivered"
"S00079867";"SP14";"P21";"G5";"2023-02-06";3359;168;"Delivered"
"S00079876";"SP14";"P21";"G3";"2023-07-31";923;52;"Delivered"
"S00079885";"SP14";"P21";"G1";"2025-02-20";6563;387;"Shipped"
"S00079891";"SP14";"P21";"G4";"2024-02-13";6363;319;"Delivered"
"S00079893";"SP14";"P21";"G4";"2024-07-29";416;19;"Delivered"
"S00079896";"SP14";"P21";"G5";"2025-01-02";10028;437;"Shipped"
"S00079905";"SP14";"P21";"G4";"2023-09-29";7848;393;"Delivered"
"S00079906";"SP14";"P21";"G4";"2024-02-13";106;6;"Delivered"
"S00079909";"SP14";"P21";"G5";"2024-04-11";9344;407;"Delivered"
"S00079914";"SP14";"P21";"G1";"2023-06-20";1775;94;"Delivered"
"S00079920";"SP14";"P21";"G4";"2023-06-28";9702;422;"Delivered"
"S00079921";"SP14";"P21";"G4";"2024-10-18";3598;225;"Delivered"
"S00079922";"SP14";"P21";"G5";"2023-07-18";8692;435;"Delivered"
"S00079935";"SP14";"P05";"G4";"2023-10-19";7205;314;"Cancelled"
"S00079938";"SP14";"P05";"G5";"2023-11-29";3143;126;"Delivered"
"S00079951";"SP14";"P05";"G5";"2024-01-05";9027;393;"Delivered"
"S00079975";"SP14";"P05";"G4";"2023-11-07";10512;478;"Delivered"
"S00079980";"SP14";"P05";"G5";"2024-08-23";3616;140;"Delivered"
"S00079983";"SP14";"P12";"G1";"2024-08-20";4768;265;"Delivered"
"S00079987";"SP14";"P12";"G2";"2024-05-20";13005;651;"Delivered"
"S00079991";"SP14";"P12";"G4";"2024-04-24";6831;285;"Delivered"
"S00079994";"SP14";"P12";"G5";"2023-09-04";4480;180;"Delivered"
"S00080003";"SP14";"P12";"G4";"2024-08-13";3922;157;"Delivered"
"S00080014";"SP14";"P12";"G2";"2025-01-02";9104;480;"Shipped"
"S00080017";"SP14";"P12";"G4";"2023-10-31";5373;283;"Delivered"
"S00080029";"SP14";"P03";"G2";"2024-04-18";1418;79;"Delivered"
"S00080030";"SP14";"P03";"G3";"2024-07-01";3812;201;"Delivered"
"S00080036";"SP14";"P03";"G5";"2023-08-23";7826;392;"Delivered"
"S00080045";"SP14";"P03";"G4";"2023-11-16";4867;271;"Delivered"
"S00080050";"SP14";"P03";"G5";"2025-01-14";3191;160;"Shipped"
"S00080080";"SP14";"P03";"G1";"2023-11-06";1190;67;"Delivered"
"S00080091";"SP14";"P03";"G5";"2023-11-02";9659;569;"Delivered"
"S00080095";"SP14";"P03";"G1";"2023-07-26";2014;84;"Delivered"
"S00080100";"SP14";"P03";"G3";"2024-08-27";3733;163;"Delivered"
"S00080102";"SP14";"P03";"G4";"2023-10-31";2493;139;"Delivered"
"S00080104";"SP14";"P03";"G5";"2023-02-20";3292;183;"Delivered"
"S00080110";"SP14";"P22";"G1";"2023-12-08";5128;198;"Delivered"
"S00080113";"SP14";"P22";"G2";"2023-11-29";6239;250;"Delivered"
"S00080125";"SP14";"P22";"G1";"2024-07-05";6435;208;"Delivered"
"S00080128";"SP14";"P22";"G3";"2024-05-23";3083;124;"Delivered"
"S00080129";"SP14";"P22";"G4";"2024-10-15";4390;142;"Delivered"
"S00080134";"SP14";"P22";"G5";"2024-01-30";6206;230;"Delivered"
"S00080139";"SP14";"P22";"G1";"2023-01-04";2959;103;"Delivered"
"S00080142";"SP14";"P22";"G3";"2024-09-18";7576;253;"Delivered"
"S00080145";"SP14";"P22";"G4";"2024-10-17";3119;125;"Delivered"
"S00080146";"SP14";"P22";"G5";"2023-12-14";6332;235;"Delivered"
"S00080152";"SP14";"P22";"G1";"2024-10-01";4059;145;"Delivered"
"S00080155";"SP14";"P22";"G2";"2023-11-28";9317;322;"Delivered"
"S00080159";"SP14";"P22";"G4";"2023-01-02";6104;197;"Delivered"
"S00080160";"SP14";"P22";"G5";"2023-01-25";7117;230;"Delivered"
"S00080171";"SP14";"P22";"G4";"2024-08-20";2009;72;"Cancelled"
"S00080177";"SP14";"P22";"G6";"2024-05-28";8480;340;"Delivered"
"S00080186";"SP14";"P07";"G4";"2023-11-07";9167;540;"Delivered"
"S00080198";"SP14";"P07";"G3";"2025-01-28";2781;155;"Shipped"
"S00080205";"SP14";"P07";"G6";"2024-08-23";6667;371;"Delivered"
"S00080215";"SP14";"P07";"G4";"2023-01-31";4968;311;"Delivered"
"S00080216";"SP14";"P07";"G5";"2024-07-18";6548;386;"Delivered"
"S00080218";"SP14";"P07";"G5";"2023-09-14";3328;208;"Delivered"
"S00080225";"SP14";"P17";"G2";"2023-11-08";13991;609;"Delivered"
"S00080228";"SP14";"P17";"G4";"2024-10-16";6876;287;"Delivered"
"S00080234";"SP14";"P17";"G1";"2024-05-27";4608;171;"Delivered"
"S00080242";"SP14";"P17";"G4";"2023-04-21";2675;100;"Delivered"
"S00080244";"SP14";"P17";"G5";"2023-04-26";8595;391;"Delivered"
"S00080253";"SP14";"P17";"G2";"2025-01-13";7693;266;"Shipped"
"S00080255";"SP14";"P17";"G4";"2025-03-13";7148;286;"Placed"
"S00080257";"SP14";"P17";"G4";"2025-02-24";9853;429;"Shipped"
"S00080259";"SP14";"P17";"G5";"2023-11-29";1283;48;"Delivered"
"S00080263";"SP14";"P17";"G1";"2023-02-27";6440;258;"Delivered"
"S00080264";"SP14";"P17";"G1";"2024-12-20";1708;66;"Delivered"
"S00080268";"SP14";"P17";"G3";"2024-07-25";8717;379;"Delivered"
"S00080270";"SP14";"P17";"G4";"2023-06-20";198;8;"Delivered"
"S00080277";"SP14";"P17";"G1";"2024-08-27";11221;416;"Delivered"
"S00080281";"SP14";"P17";"G2";"2024-04-03";16767;699;"Delivered"
"S00080304";"SP14";"P08";"G1";"2023-10-25";15473;1290;"Delivered"
"S00080316";"SP14";"P08";"G5";"2023-12-13";3605;401;"Delivered"
"S00080341";"SP14";"P08";"G4";"2023-10-13";8152;680;"Delivered"
"S00080367";"SP14";"P08";"G4";"2024-07-18";4019;268;"Delivered"
"S00080375";"SP14";"P13";"G1";"2024-11-04";11423;952;"Delivered"
"S00080389";"SP14";"P13";"G1";"2024-10-28";2117;193;"Cancelled"
"S00080390";"SP14";"P13";"G1";"2023-09-19";13464;2693;"Delivered"
"S00080401";"SP14";"P13";"G6";"2024-02-28";11291;1412;"Delivered"
"S00080413";"SP14";"P13";"G5";"2023-07-04";1017;113;"Delivered"
"S00080419";"SP14";"P13";"G1";"2024-11-18";14434;1604;"Delivered"
"S00080420";"SP14";"P13";"G2";"2023-07-11";10978;2196;"Delivered"
"S00080421";"SP14";"P13";"G2";"2024-12-11";5423;904;"Cancelled"
"S00080424";"SP14";"P13";"G4";"2023-10-02";6156;513;"Delivered"
"S00080425";"SP14";"P13";"G4";"2024-06-19";1877;269;"Delivered"
"S00080428";"SP14";"P13";"G5";"2023-04-26";2225;446;"Delivered"
"S00080430";"SP14";"P02";"G1";"2023-05-31";272;31;"Delivered"
"S00080442";"SP14";"P02";"G5";"2024-12-18";8354;557;"Delivered"
"S00080444";"SP14";"P02";"G1";"2023-07-20";2957;198;"Delivered"
"S00080457";"SP14";"P02";"G6";"2024-10-07";500;50;"Delivered"
"S00080459";"SP14";"P20";"G1";"2024-12-05";7970;797;"Delivered"
"S00080470";"SP14";"P20";"G5";"2024-10-11";3312;552;"Delivered"
"S00080476";"SP14";"P20";"G2";"2023-04-18";20563;1870;"Delivered"
"S00080477";"SP14";"P20";"G2";"2024-03-06";6530;594;"Delivered"
"S00080481";"SP14";"P20";"G4";"2023-10-04";14492;1318;"Delivered"
"S00080482";"SP14";"P20";"G5";"2023-12-01";999;84;"Delivered"
"S00080490";"SP14";"P20";"G2";"2023-09-18";2453;409;"Delivered"
"S00080493";"SP14";"P20";"G4";"2024-02-29";4192;699;"Delivered"
"S00080494";"SP14";"P20";"G4";"2024-03-22";8881;987;"Delivered"
"S00080526";"SP14";"P20";"G5";"2024-01-18";7664;697;"Cancelled"
"S00080531";"SP14";"P20";"G1";"2024-12-27";927;93;"Delivered"
"S00080534";"SP14";"P20";"G3";"2025-02-27";2367;296;"Shipped"
"S00080552";"SP14";"P09";"G5";"2024-10-21";1634;117;"Cancelled"
"S00080557";"SP14";"P09";"G1";"2024-12-20";1080;60;"Delivered"
"S00080559";"SP14";"P09";"G1";"2023-12-28";7963;569;"Delivered"
"S00080563";"SP14";"P09";"G4";"2024-08-20";3510;195;"Delivered"
"S00080564";"SP14";"P09";"G4";"2023-05-02";1937;122;"Delivered"
"S00080565";"SP14";"P09";"G4";"2023-06-08";4496;300;"Delivered"
"S00080574";"SP14";"P09";"G2";"2024-12-27";6743;338;"Delivered"
"S00080588";"SP14";"P09";"G2";"2023-12-21";898;50;"Delivered"
"S00080605";"SP14";"P18";"G4";"2023-01-16";6050;289;"Delivered"
"S00080621";"SP14";"P18";"G4";"2023-11-23";8546;357;"Delivered"
"S00080623";"SP14";"P18";"G5";"2024-09-10";5110;269;"Delivered"
"S00080632";"SP14";"P18";"G3";"2024-08-28";7371;388;"Delivered"
"S00080638";"SP14";"P18";"G5";"2024-10-24";8417;421;"Delivered"
"S00080641";"SP14";"P14";"G1";"2024-08-02";2466;95;"Delivered"
"S00080646";"SP14";"P14";"G3";"2024-01-24";844;41;"Delivered"
"S00080647";"SP14";"P14";"G4";"2024-09-20";448;19;"Delivered"
"S00080649";"SP14";"P14";"G4";"2023-07-26";1991;87;"Delivered"
"S00080650";"SP14";"P14";"G5";"2023-12-26";12015;523;"Delivered"
"S00080655";"SP14";"P14";"G1";"2024-11-29";16340;654;"Cancelled"
"S00080657";"SP14";"P14";"G1";"2023-03-06";4781;228;"Delivered"
"S00080659";"SP14";"P14";"G2";"2025-03-28";3539;137;"Cancelled"
"S00080660";"SP14";"P14";"G3";"2024-03-20";830;38;"Delivered"
"S00080665";"SP14";"P14";"G5";"2023-08-29";4428;185;"Delivered"
"S00080669";"SP14";"P14";"G1";"2023-12-07";2891;108;"Delivered"
"S00080699";"SP14";"P01";"G1";"2024-03-28";632;34;"Delivered"
"S00080709";"SP14";"P01";"G6";"2024-07-10";12879;678;"Delivered"
"S00080729";"SP14";"P01";"G2";"2023-05-26";7940;379;"Delivered"
"S00080731";"SP14";"P01";"G4";"2024-02-20";983;52;"Delivered"
"S00080734";"SP14";"P01";"G5";"2025-01-27";3465;134;"Shipped"
"S00080736";"SP14";"P01";"G5";"2024-12-20";11959;598;"Delivered"
"S00080746";"SP14";"P01";"G4";"2024-09-09";1508;69;"Delivered"
"S00080748";"SP14";"P01";"G5";"2023-05-24";430;18;"Delivered"
"S00080754";"SP14";"P06";"G1";"2023-12-19";4914;546;"Delivered"
"S00080757";"SP14";"P06";"G2";"2025-01-14";1361;137;"Shipped"
"S00080762";"SP14";"P06";"G5";"2025-01-13";7859;1123;"Shipped"
"S00080766";"SP14";"P06";"G1";"2024-10-24";6921;495;"Delivered"
"S00080775";"SP14";"P06";"G4";"2024-08-26";4754;366;"Delivered"
"S00080778";"SP14";"P06";"G5";"2023-02-17";8703;967;"Delivered"
"S00080779";"SP14";"P06";"G6";"2023-12-20";2194;183;"Delivered"
"S00080781";"SP14";"P06";"G1";"2023-07-18";4700;362;"Delivered"
"S00080787";"SP14";"P06";"G4";"2023-11-23";3794;542;"Delivered"
"S00080790";"SP14";"P06";"G5";"2024-11-08";3623;330;"Delivered"
"S00080795";"SP14";"P06";"G1";"2024-08-12";3908;280;"Delivered"
"S00080803";"SP14";"P06";"G4";"2024-08-09";1730;158;"Delivered"
"S00080810";"SP14";"P19";"G1";"2025-02-27";3146;143;"Shipped"
"S00080822";"SP14";"P19";"G1";"2023-06-29";7211;278;"Delivered"
"S00080830";"SP14";"P19";"G4";"2023-07-05";4880;233;"Delivered"
"S00080835";"SP14";"P19";"G6";"2024-01-31";1798;72;"Delivered"
"S00080836";"SP14";"P19";"G1";"2024-02-27";1631;71;"Delivered"
"S00080851";"SP14";"P19";"G1";"2023-07-28";835;37;"Delivered"
"S00080856";"SP14";"P19";"G3";"2024-10-08";8397;366;"Delivered"
"S00080857";"SP14";"P19";"G4";"2023-02-17";6723;269;"Delivered"
"S00080871";"SP14";"P19";"G4";"2024-05-10";4381;191;"Delivered"
"S00080875";"SP14";"P19";"G5";"2023-06-13";3083;141;"Delivered"
"S00080884";"SP14";"P15";"G3";"2023-09-27";7427;619;"Delivered"
"S00080889";"SP14";"P15";"G5";"2023-03-09";6284;484;"Delivered"
"S00080890";"SP14";"P15";"G5";"2024-04-23";4824;302;"Delivered"
"S00080891";"SP14";"P15";"G6";"2023-03-17";11378;813;"Delivered"
"S00080894";"SP14";"P15";"G1";"2023-12-19";740;62;"Delivered"
"S00080896";"SP14";"P15";"G2";"2024-02-28";3353;210;"Delivered"
"S00080909";"SP14";"P15";"G1";"2024-11-28";5024;419;"Cancelled"
"S00080919";"SP14";"P15";"G6";"2024-05-02";2792;233;"Delivered"
"S00080920";"SP14";"P15";"G1";"2023-04-26";1427;119;"Delivered"
"S00080936";"SP14";"P15";"G1";"2023-11-03";13385;837;"Delivered"
"S00080941";"SP14";"P15";"G4";"2024-10-31";5445;363;"Delivered"
"S00080945";"SP14";"P15";"G5";"2024-07-10";4300;359;"Delivered"
"S00080952";"SP14";"P11";"G2";"2023-02-01";673;68;"Cancelled"
"S00080955";"SP14";"P11";"G4";"2024-12-30";1382;99;"Delivered"
"S00080968";"SP14";"P11";"G3";"2023-04-14";7612;952;"Delivered"
"S00080970";"SP14";"P11";"G4";"2023-08-01";6224;566;"Delivered"
"S00080977";"SP14";"P11";"G1";"2024-04-19";5567;696;"Delivered"
"S00080979";"SP14";"P11";"G1";"2024-06-17";338;34;"Cancelled"
"S00080997";"SP14";"P11";"G4";"2025-01-13";1766;136;"Shipped"
"S00080999";"SP14";"P11";"G4";"2024-01-30";1319;110;"Delivered"
"S00081001";"SP14";"P11";"G5";"2023-10-19";3526;441;"Delivered"
"S00081002";"SP14";"P11";"G5";"2023-04-21";1294;93;"Delivered"
"S00081004";"SP14";"P10";"G1";"2024-11-07";4788;369;"Cancelled"
"S00081005";"SP14";"P10";"G1";"2024-11-05";5555;293;"Delivered"
"S00081022";"SP14";"P10";"G2";"2023-05-08";5029;315;"Delivered"
"S00081023";"SP14";"P10";"G2";"2025-01-28";3987;266;"Shipped"
"S00081026";"SP14";"P10";"G4";"2023-03-22";3542;222;"Delivered"
"S00081029";"SP14";"P10";"G5";"2023-07-10";5294;379;"Delivered"
"S00081035";"SP14";"P10";"G1";"2023-09-05";4327;333;"Delivered"
"S00081068";"SP14";"P04";"G4";"2024-11-25";9549;435;"Delivered"
"S00081069";"SP14";"P04";"G4";"2025-01-13";2106;73;"Shipped"
"S00081074";"SP14";"P04";"G1";"2024-09-09";2221;86;"Delivered"
"S00081080";"SP14";"P04";"G3";"2024-04-17";10280;429;"Delivered"
"S00081081";"SP14";"P04";"G4";"2023-03-16";1019;40;"Delivered"
"S00081083";"SP14";"P04";"G4";"2023-03-13";3755;140;"Delivered"
"S00081087";"SP14";"P04";"G6";"2023-06-13";3116;116;"Delivered"
"S00081093";"SP14";"P04";"G2";"2023-05-05";135;6;"Delivered"
"S00081098";"SP14";"P04";"G5";"2023-08-10";9167;367;"Delivered"
"S00081107";"SP14";"P16";"G2";"2023-11-21";3062;146;"Delivered"
"S00081120";"SP14";"P16";"G2";"2023-06-14";205;11;"Delivered"
"S00081121";"SP14";"P16";"G2";"2024-02-28";7551;280;"Delivered"
"S00081127";"SP14";"P16";"G5";"2025-03-10";13041;567;"Placed"
"S00081135";"SP14";"P16";"G2";"2023-11-29";3710;186;"Delivered"
"S00081153";"SP14";"P16";"G4";"2023-10-24";2797;117;"Delivered"
"S00081159";"SP14";"P16";"G1";"2023-01-25";6055;276;"Delivered"
"S00081179";"SP14";"P16";"G4";"2024-07-19";403;19;"Delivered"
"S00081186";"SP14";"P16";"G1";"2024-01-29";1168;56;"Delivered"
"S00081194";"SP14";"P16";"G4";"2023-10-23";12521;522;"Delivered"
"S00081197";"SP14";"P16";"G5";"2023-08-10";2565;112;"Delivered"
"S00081198";"SP14";"P16";"G5";"2023-12-26";4280;195;"Delivered"
"S00081205";"SP14";"P21";"G2";"2023-03-06";3978;221;"Delivered"
"S00081213";"SP14";"P21";"G6";"2024-03-18";3933;207;"Cancelled"
"S00081215";"SP14";"P21";"G1";"2024-11-14";216;14;"Delivered"
"S00081219";"SP14";"P21";"G2";"2023-07-19";2131;107;"Delivered"
"S00081222";"SP14";"P21";"G4";"2023-04-20";13748;625;"Cancelled"
"S00081223";"SP14";"P21";"G4";"2023-07-04";11534;721;"Delivered"
"S00081230";"SP14";"P21";"G1";"2023-12-15";7898;465;"Delivered"
"S00081233";"SP14";"P21";"G2";"2025-02-07";4408;245;"Cancelled"
"S00081234";"SP14";"P21";"G3";"2023-06-27";414;23;"Delivered"
"S00081235";"SP14";"P21";"G4";"2024-01-04";1897;91;"Delivered"
"S00081237";"SP14";"P21";"G4";"2024-07-11";7238;315;"Delivered"
"S00081246";"SP14";"P21";"G2";"2024-07-29";11169;621;"Delivered"
"S00081255";"SP14";"P21";"G6";"2025-02-06";97;5;"Shipped"
"S00081258";"SP14";"P21";"G1";"2024-01-09";1530;96;"Delivered"
"S00081262";"SP14";"P21";"G3";"2023-09-06";5441;303;"Delivered"
"S00081263";"SP14";"P21";"G4";"2024-07-24";2653;166;"Delivered"
"S00081289";"SP14";"P05";"G2";"2024-05-14";9180;383;"Delivered"
"S00081291";"SP14";"P05";"G4";"2025-02-11";10483;500;"Shipped"
"S00081292";"SP14";"P05";"G4";"2023-03-20";7310;318;"Delivered"
"S00081293";"SP14";"P05";"G4";"2023-02-15";5652;246;"Delivered"
"S00081299";"SP14";"P05";"G1";"2025-02-27";4669;234;"Shipped"
"S00081301";"SP14";"P05";"G1";"2025-02-20";12773;609;"Shipped"
"S00081302";"SP14";"P05";"G2";"2024-09-24";9029;348;"Delivered"
"S00081303";"SP14";"P05";"G2";"2023-05-16";4928;260;"Delivered"
"S00081306";"SP14";"P05";"G4";"2024-12-18";10962;499;"Delivered"
"S00081318";"SP14";"P05";"G3";"2023-09-22";1926;97;"Cancelled"
"S00081319";"SP14";"P05";"G4";"2025-02-18";8168;356;"Shipped"
"S00081323";"SP14";"P05";"G5";"2023-10-19";6521;261;"Delivered"
"S00081328";"SP14";"P12";"G1";"2024-01-24";3269;182;"Delivered"
"S00081342";"SP14";"P12";"G1";"2023-10-12";13257;737;"Delivered"
"S00081350";"SP14";"P12";"G5";"2023-05-12";9486;413;"Delivered"
"S00081355";"SP14";"P12";"G1";"2024-12-03";7416;323;"Delivered"
"S00081357";"SP14";"P12";"G1";"2025-03-24";6665;290;"Placed"
"S00081360";"SP14";"P12";"G3";"2024-06-27";2219;89;"Delivered"
"S00081362";"SP14";"P12";"G4";"2023-12-21";5717;229;"Delivered"
"S00081368";"SP14";"P03";"G1";"2024-05-16";6147;280;"Delivered"
"S00081370";"SP14";"P03";"G1";"2023-10-03";439;25;"Delivered"
"S00081371";"SP14";"P03";"G1";"2023-10-18";8210;457;"Delivered"
"S00081373";"SP14";"P03";"G2";"2025-01-31";484;22;"Shipped"
"S00081374";"SP14";"P03";"G3";"2023-11-03";569;32;"Delivered"
"S00081379";"SP14";"P03";"G5";"2023-08-22";3591;150;"Delivered"
"S00081381";"SP14";"P03";"G6";"2024-08-06";6680;291;"Delivered"
"S00081391";"SP14";"P03";"G4";"2023-01-17";2027;120;"Delivered"
"S00081392";"SP14";"P03";"G5";"2023-12-26";3443;157;"Delivered"
"S00081417";"SP14";"P03";"G4";"2024-10-10";3773;180;"Delivered"
"S00081427";"SP14";"P03";"G1";"2025-01-15";6503;283;"Shipped"
"S00081428";"SP14";"P03";"G2";"2023-01-13";7396;337;"Delivered"
"S00081429";"SP14";"P03";"G2";"2024-10-24";4113;217;"Delivered"
"S00081437";"SP14";"P03";"G6";"2024-08-12";1688;100;"Cancelled"
"S00081450";"SP14";"P03";"G5";"2024-01-23";2088;110;"Delivered"
"S00081451";"SP14";"P03";"G6";"2024-10-14";8033;423;"Delivered"
"S00081463";"SP14";"P22";"G5";"2024-08-22";12863;515;"Delivered"
"S00081466";"SP14";"P22";"G1";"2023-10-02";329;14;"Delivered"
"S00081473";"SP14";"P22";"G4";"2024-04-30";4473;166;"Delivered"
"S00081481";"SP14";"P22";"G1";"2023-10-19";1793;67;"Delivered"
"S00081487";"SP14";"P22";"G4";"2023-01-20";2804;94;"Delivered"
"S00081503";"SP14";"P22";"G4";"2023-06-22";4075;151;"Delivered"
"S00081511";"SP14";"P22";"G1";"2023-02-27";11237;388;"Delivered"
"S00081518";"SP14";"P22";"G5";"2023-10-05";1343;48;"Delivered"
"S00081523";"SP14";"P07";"G1";"2023-09-11";11138;656;"Delivered"
"S00081527";"SP14";"P07";"G2";"2024-01-24";4403;367;"Delivered"
"S00081529";"SP14";"P07";"G4";"2025-02-06";3976;266;"Shipped"
"S00081533";"SP14";"P07";"G5";"2023-02-24";7488;395;"Delivered"
"S00081550";"SP14";"P07";"G1";"2024-12-31";3366;241;"Delivered"
"S00081552";"SP14";"P07";"G1";"2023-08-28";1607;124;"Delivered"
"S00081555";"SP14";"P07";"G2";"2023-02-15";2723;144;"Delivered"
"S00081558";"SP14";"P07";"G4";"2024-07-09";3663;216;"Delivered"
"S00081560";"SP14";"P07";"G5";"2023-11-17";5423;319;"Delivered"
"S00081564";"SP14";"P17";"G1";"2023-10-04";9464;379;"Delivered"
"S00081570";"SP14";"P17";"G3";"2023-09-14";3519;136;"Delivered"
"S00081571";"SP14";"P17";"G4";"2024-07-26";4745;216;"Delivered"
"S00081583";"SP14";"P17";"G2";"2025-03-13";4268;195;"Placed"
"S00081584";"SP14";"P17";"G3";"2023-11-22";14645;666;"Delivered"
"S00081590";"SP14";"P17";"G5";"2023-09-27";9;1;"Delivered"
"S00081599";"SP14";"P17";"G4";"2023-05-22";5803;201;"Delivered"
"S00081600";"SP14";"P17";"G4";"2025-01-13";893;41;"Shipped"
"S00081603";"SP14";"P17";"G5";"2023-10-19";12917;539;"Delivered"
"S00081614";"SP14";"P17";"G4";"2023-04-07";8300;297;"Delivered"
"S00081620";"SP14";"P17";"G1";"2024-01-29";3994;174;"Delivered"
"S00081629";"SP14";"P17";"G4";"2024-12-05";15008;683;"Delivered"
"S00081633";"SP14";"P17";"G6";"2023-02-22";12427;565;"Delivered"
"S00081635";"SP14";"P08";"G1";"2024-11-01";3548;273;"Delivered"
"S00081637";"SP14";"P08";"G1";"2024-01-25";479;48;"Delivered"
"S00081648";"SP14";"P08";"G1";"2023-05-10";6572;731;"Delivered"
"S00081649";"SP14";"P08";"G1";"2023-12-05";12985;1299;"Delivered"
"S00081658";"SP14";"P08";"G5";"2024-12-18";19359;1760;"Cancelled"
"S00081678";"SP14";"P08";"G1";"2023-10-25";5553;348;"Delivered"
"S00081687";"SP14";"P08";"G5";"2023-04-07";8807;551;"Delivered"
"S00081710";"SP14";"P08";"G3";"2023-12-14";7803;558;"Delivered"
"S00081711";"SP14";"P08";"G4";"2025-01-20";8993;1000;"Shipped"
"S00081737";"SP14";"P13";"G2";"2024-07-16";8942;813;"Delivered"
"S00081755";"SP14";"P13";"G4";"2024-11-18";7889;718;"Delivered"
"S00081763";"SP14";"P13";"G1";"2023-02-03";5648;565;"Delivered"
"S00081768";"SP14";"P13";"G4";"2023-08-02";1949;178;"Delivered"
"S00081774";"SP14";"P02";"G1";"2023-08-09";135;13;"Delivered"
"S00081777";"SP14";"P02";"G1";"2023-06-19";16103;1464;"Delivered"
"S00081779";"SP14";"P02";"G2";"2023-09-25";6275;523;"Delivered"
"S00081791";"SP14";"P02";"G1";"2025-01-02";639;71;"Shipped"
"S00081793";"SP14";"P02";"G2";"2023-12-18";9752;1084;"Delivered"
"S00081802";"SP14";"P20";"G1";"2023-02-13";9266;1159;"Delivered"
"S00081805";"SP14";"P20";"G1";"2025-02-21";4876;407;"Shipped"
"S00081823";"SP14";"P20";"G4";"2023-06-06";9988;833;"Delivered"
"S00081825";"SP14";"P20";"G4";"2024-07-29";4752;792;"Delivered"
"S00081845";"SP14";"P20";"G1";"2023-07-17";14591;1327;"Delivered"
"S00081846";"SP14";"P20";"G1";"2024-07-15";11450;881;"Delivered"
"S00081848";"SP14";"P20";"G2";"2023-02-06";7927;1133;"Delivered"
"S00081856";"SP14";"P20";"G5";"2023-07-25";8321;1041;"Delivered"
"S00081857";"SP14";"P20";"G6";"2024-07-25";2781;214;"Delivered"
"S00081869";"SP14";"P20";"G5";"2023-10-30";2646;221;"Delivered"
"S00081870";"SP14";"P20";"G5";"2023-08-15";2284;286;"Delivered"
"S00081871";"SP14";"P20";"G6";"2024-12-26";11192;1018;"Delivered"
"S00081875";"SP14";"P20";"G1";"2024-05-22";2774;278;"Cancelled"
